insertId,labels.protocol,labels.request_id,labels.type,logName,receiveTimestamp,resource.labels.project_id,resource.type,severity,textPayload,timestamp,trace
1173l9dg3nn4sil,V2,a9ddfd72-18ff-4a35-9182-c523ed32ba27-d74139ee,dialogflow_response,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:24:41.070495036Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Response : id: ""a9ddfd72-18ff-4a35-9182-c523ed32ba27-d74139ee""
lang: ""pt-br""
session_id: ""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2""
timestamp: ""2021-04-17T12:24:41.050492Z""
result {
  source: ""agent""
  resolved_query: ""Rodrigo""
  score: 1.0
  parameters {
    fields {
      key: ""given-name""
      value {
        string_value: ""Rodrigo""
      }
    }
  }
  contexts {
    name: ""esperando_linguagem_de_programacao""
    lifespan: 1
    parameters {
      fields {
        key: ""given-name""
        value {
          string_value: ""Rodrigo""
        }
      }
      fields {
        key: ""given-name.original""
        value {
          string_value: ""Rodrigo""
        }
      }
    }
  }
  metadata {
    intent_id: ""662a2fe0-b426-4ed1-bd04-b04acc7d5a5d""
    intent_name: ""Primeiro Nome Intent""
    webhook_used: ""false""
    webhook_for_slot_filling_used: ""false""
    is_fallback_intent: ""false""
  }
  fulfillment {
    speech: ""Olá Rodrigo qual a sua lingugem de programação preferida?""
    messages {
      lang: ""pt-br""
      type {
        number_value: 0.0
      }
      speech {
        string_value: ""Olá Rodrigo qual a sua lingugem de programação preferida?""
      }
    }
  }
}
status {
  code: 200
  error_type: ""success""
}
",2021-04-17T12:24:41.057681Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
1173l9dg3nn4sik,V2,a9ddfd72-18ff-4a35-9182-c523ed32ba27-d74139ee,dialogflow_request,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:24:41.070495036Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Request : {""session"":""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2"",""query_input"":""{\n  \""text\"": {\n    \""textInputs\"": [{\n      \""text\"": \""Rodrigo\""\n    }]\n  }\n}"",""timezone"":""America/Buenos_Aires""}",2021-04-17T12:24:41.014Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
kjqgleg32nt1se,V2,b50bd6bc-1f97-4168-8357-7eb9b8f89d41-d74139ee,dialogflow_response,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:24:37.852584278Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Response : id: ""b50bd6bc-1f97-4168-8357-7eb9b8f89d41-d74139ee""
lang: ""pt-br""
session_id: ""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2""
timestamp: ""2021-04-17T12:24:37.831413Z""
result {
  source: ""agent""
  resolved_query: ""oi""
  action: ""input.welcome""
  score: 1.0
  parameters {
  }
  contexts {
    name: ""esperando_primeiro_nome""
    lifespan: 1
    parameters {
    }
  }
  contexts {
    name: ""__system_counters__""
    lifespan: 1
    parameters {
      fields {
        key: ""no-input""
        value {
          number_value: 0.0
        }
      }
      fields {
        key: ""no-match""
        value {
          number_value: 0.0
        }
      }
    }
  }
  metadata {
    intent_id: ""64b85a94-84b6-47e2-ac75-2ba8cc85c7b4""
    intent_name: ""Default Welcome Intent""
    webhook_used: ""false""
    webhook_for_slot_filling_used: ""false""
    is_fallback_intent: ""false""
  }
  fulfillment {
    speech: ""Olá! Qual o seu nome?""
    messages {
      lang: ""pt-br""
      type {
        number_value: 0.0
      }
      speech {
        string_value: ""Olá! Qual o seu nome?""
      }
    }
  }
}
status {
  code: 200
  error_type: ""success""
}
",2021-04-17T12:24:37.834806Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
kjqgleg32nt1sd,V2,b50bd6bc-1f97-4168-8357-7eb9b8f89d41-d74139ee,dialogflow_request,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:24:37.852584278Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Request : {""session"":""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2"",""query_input"":""{\n  \""text\"": {\n    \""textInputs\"": [{\n      \""text\"": \""oi\""\n    }]\n  }\n}"",""timezone"":""America/Buenos_Aires""}",2021-04-17T12:24:37.801Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
wqrt36g33kkik1,V2,cf42862b-c347-45f7-b5c6-da4f52cbff75-d74139ee,dialogflow_response,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:24:32.560601764Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Response : id: ""cf42862b-c347-45f7-b5c6-da4f52cbff75-d74139ee""
lang: ""pt-br""
session_id: ""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2""
timestamp: ""2021-04-17T12:24:32.545061Z""
result {
  source: ""agent""
  resolved_query: ""Haskell""
  action: ""input.unknown""
  score: 1.0
  parameters {
  }
  contexts {
    name: ""__system_counters__""
    lifespan: 1
    parameters {
      fields {
        key: ""no-input""
        value {
          number_value: 0.0
        }
      }
      fields {
        key: ""no-match""
        value {
          number_value: 1.0
        }
      }
    }
  }
  metadata {
    intent_id: ""6d13b5e2-f84d-44dd-8fa2-62ad905fd7fb""
    intent_name: ""Default Fallback Intent""
    webhook_used: ""false""
    webhook_for_slot_filling_used: ""false""
    is_fallback_intent: ""true""
  }
  fulfillment {
    speech: ""Infelizmente, não captei o que deseja.""
    messages {
      lang: ""pt-br""
      type {
        number_value: 0.0
      }
      speech {
        string_value: ""Infelizmente, não captei o que deseja.""
      }
    }
  }
}
status {
  code: 200
  error_type: ""success""
}
",2021-04-17T12:24:32.549148Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
wqrt36g33kkik0,V2,cf42862b-c347-45f7-b5c6-da4f52cbff75-d74139ee,dialogflow_request,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:24:32.560601764Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Request : {""session"":""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2"",""query_input"":""{\n  \""text\"": {\n    \""textInputs\"": [{\n      \""text\"": \""Haskell\""\n    }]\n  }\n}"",""timezone"":""America/Buenos_Aires""}",2021-04-17T12:24:32.518Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
1g6evnwg38w1wbj,V2,9c157545-dd0a-4394-9c80-f22d61b658cd-d74139ee,dialogflow_response,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:24:22.171509149Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Response : id: ""9c157545-dd0a-4394-9c80-f22d61b658cd-d74139ee""
lang: ""pt-br""
session_id: ""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2""
timestamp: ""2021-04-17T12:24:22.15693Z""
result {
  source: ""agent""
  resolved_query: ""rodrigo""
  score: 1.0
  parameters {
    fields {
      key: ""given-name""
      value {
        string_value: ""Rodrigo""
      }
    }
  }
  contexts {
    name: ""esperando_linguagem_de_programacao""
    lifespan: 1
    parameters {
      fields {
        key: ""given-name""
        value {
          string_value: ""Rodrigo""
        }
      }
      fields {
        key: ""given-name.original""
        value {
          string_value: ""rodrigo""
        }
      }
    }
  }
  metadata {
    intent_id: ""662a2fe0-b426-4ed1-bd04-b04acc7d5a5d""
    intent_name: ""Primeiro Nome Intent""
    webhook_used: ""false""
    webhook_for_slot_filling_used: ""false""
    is_fallback_intent: ""false""
  }
  fulfillment {
    speech: ""Olá Rodrigo qual a sua lingugem de programação preferida?""
    messages {
      lang: ""pt-br""
      type {
        number_value: 0.0
      }
      speech {
        string_value: ""Olá Rodrigo qual a sua lingugem de programação preferida?""
      }
    }
  }
}
status {
  code: 200
  error_type: ""success""
}
",2021-04-17T12:24:22.162131Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
1g6evnwg38w1wbi,V2,9c157545-dd0a-4394-9c80-f22d61b658cd-d74139ee,dialogflow_request,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:24:22.171509149Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Request : {""session"":""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2"",""query_input"":""{\n  \""text\"": {\n    \""textInputs\"": [{\n      \""text\"": \""rodrigo\""\n    }]\n  }\n}"",""timezone"":""America/Buenos_Aires""}",2021-04-17T12:24:22.121Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
1xde46tg3fezofd,V2,82061d3b-b60b-4f66-b58f-397b7d748e5a-d74139ee,dialogflow_response,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:24:19.064060124Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Response : id: ""82061d3b-b60b-4f66-b58f-397b7d748e5a-d74139ee""
lang: ""pt-br""
session_id: ""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2""
timestamp: ""2021-04-17T12:24:19.046587Z""
result {
  source: ""agent""
  resolved_query: ""oi""
  action: ""input.welcome""
  score: 1.0
  parameters {
  }
  contexts {
    name: ""esperando_primeiro_nome""
    lifespan: 1
    parameters {
    }
  }
  metadata {
    intent_id: ""64b85a94-84b6-47e2-ac75-2ba8cc85c7b4""
    intent_name: ""Default Welcome Intent""
    webhook_used: ""false""
    webhook_for_slot_filling_used: ""false""
    is_fallback_intent: ""false""
  }
  fulfillment {
    speech: ""Olá! Qual o seu nome?""
    messages {
      lang: ""pt-br""
      type {
        number_value: 0.0
      }
      speech {
        string_value: ""Olá! Qual o seu nome?""
      }
    }
  }
}
status {
  code: 200
  error_type: ""success""
}
",2021-04-17T12:24:19.053032Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
1xde46tg3fezofc,V2,82061d3b-b60b-4f66-b58f-397b7d748e5a-d74139ee,dialogflow_request,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:24:19.064060124Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Request : {""session"":""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2"",""query_input"":""{\n  \""text\"": {\n    \""textInputs\"": [{\n      \""text\"": \""oi\""\n    }]\n  }\n}"",""timezone"":""America/Buenos_Aires""}",2021-04-17T12:24:19.030Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
18oql8jg3ay2fhf,V2,77de3b89-969b-447c-b07d-0737562df175-d74139ee,dialogflow_response,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:24:15.895747792Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Response : id: ""77de3b89-969b-447c-b07d-0737562df175-d74139ee""
lang: ""pt-br""
session_id: ""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2""
timestamp: ""2021-04-17T12:24:15.880478Z""
result {
  source: ""agent""
  resolved_query: ""conta uma piada""
  score: 1.0
  parameters {
  }
  metadata {
    intent_id: ""f2e0f3f7-919e-4ee0-bd14-bf0ac4374432""
    intent_name: ""Piada Intent""
    webhook_used: ""false""
    webhook_for_slot_filling_used: ""false""
    is_fallback_intent: ""false""
  }
  fulfillment {
    speech: ""int x=10; int y=10; return x+y; // Qual o nome do filme?\nO Código dá Vinte""
    messages {
      lang: ""pt-br""
      type {
        number_value: 0.0
      }
      speech {
        string_value: ""int x=10; int y=10; return x+y; // Qual o nome do filme?\nO Código dá Vinte""
      }
    }
  }
}
status {
  code: 200
  error_type: ""success""
}
",2021-04-17T12:24:15.883174Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
18oql8jg3ay2fhe,V2,77de3b89-969b-447c-b07d-0737562df175-d74139ee,dialogflow_request,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:24:15.895747792Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Request : {""session"":""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2"",""query_input"":""{\n  \""text\"": {\n    \""textInputs\"": [{\n      \""text\"": \""conta uma piada\""\n    }]\n  }\n}"",""timezone"":""America/Buenos_Aires""}",2021-04-17T12:24:15.864Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
1w9j172g3h732q8,V2,bdb73aed-690f-4c6c-a93a-5f519625a22f-d74139ee,dialogflow_response,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:24:11.732943894Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Response : id: ""bdb73aed-690f-4c6c-a93a-5f519625a22f-d74139ee""
lang: ""pt-br""
session_id: ""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2""
timestamp: ""2021-04-17T12:24:11.708136Z""
result {
  source: ""agent""
  resolved_query: ""conta uma piada""
  score: 1.0
  parameters {
  }
  metadata {
    intent_id: ""f2e0f3f7-919e-4ee0-bd14-bf0ac4374432""
    intent_name: ""Piada Intent""
    webhook_used: ""false""
    webhook_for_slot_filling_used: ""false""
    is_fallback_intent: ""false""
  }
  fulfillment {
    speech: ""Quantos programadores são necessários para trocar uma lâmpada?\nNenhum, isso é problema de Hardware""
    messages {
      lang: ""pt-br""
      type {
        number_value: 0.0
      }
      speech {
        string_value: ""Quantos programadores são necessários para trocar uma lâmpada?\nNenhum, isso é problema de Hardware""
      }
    }
  }
}
status {
  code: 200
  error_type: ""success""
}
",2021-04-17T12:24:11.710839Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
1w9j172g3h732q7,V2,bdb73aed-690f-4c6c-a93a-5f519625a22f-d74139ee,dialogflow_request,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:24:11.732943894Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Request : {""session"":""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2"",""query_input"":""{\n  \""text\"": {\n    \""textInputs\"": [{\n      \""text\"": \""conta uma piada\""\n    }]\n  }\n}"",""timezone"":""America/Buenos_Aires""}",2021-04-17T12:24:11.690Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
1yh5olg33eaex2,V2,52f781f9-bf50-4b8a-8665-9923bbd683c4-d74139ee,dialogflow_response,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:24:01.796941033Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Response : id: ""52f781f9-bf50-4b8a-8665-9923bbd683c4-d74139ee""
lang: ""pt-br""
session_id: ""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2""
timestamp: ""2021-04-17T12:24:01.674005Z""
result {
  source: ""agent""
  resolved_query: ""min [AAAAAAA]""
  score: 1.0
  parameters {
    fields {
      key: ""palavra""
      value {
        string_value: ""[AAAAAAA]""
      }
    }
  }
  metadata {
    intent_id: ""aed1554a-d52c-40dd-b43a-d3978b6b124e""
    webhook_response_time: 106
    intent_name: ""Minuscula Intent""
    webhook_used: ""false""
    webhook_for_slot_filling_used: ""false""
    is_fallback_intent: ""false""
  }
  fulfillment {
    speech: ""[aaaaaaa]""
    messages {
      type {
        number_value: 0.0
      }
      speech {
        string_value: ""[aaaaaaa]""
      }
    }
  }
}
status {
  code: 200
  error_type: ""success""
}
",2021-04-17T12:24:01.786056Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
19s9lulg394ihn3,V2,52f781f9-bf50-4b8a-8665-9923bbd683c4-d74139ee,conversation_response,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:24:01.793761447Z,rpg-chatbot-qaol,global,INFO,"Dialogflow fulfillment response : {""fulfillmentText"":""[aaaaaaa]"",""outputContexts"":[]}",2021-04-17T12:24:01.782111Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
p99boyg32zvn2h,V2,52f781f9-bf50-4b8a-8665-9923bbd683c4-d74139ee,conversation_request,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:24:01.685027127Z,rpg-chatbot-qaol,global,INFO,"Dialogflow fulfillment request : {
  ""responseId"": ""52f781f9-bf50-4b8a-8665-9923bbd683c4-d74139ee"",
  ""queryResult"": {
    ""queryText"": ""min [AAAAAAA]"",
    ""parameters"": {
      ""palavra"": ""[AAAAAAA]""
    },
    ""allRequiredParamsPresent"": true,
    ""fulfillmentMessages"": [{
      ""text"": {
        ""text"": [""""]
      }
    }],
    ""outputContexts"": [{
      ""name"": ""projects/rpg-chatbot-qaol/agent/sessions/webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2/contexts/__system_counters__"",
      ""parameters"": {
        ""no-input"": 0.0,
        ""no-match"": 0.0,
        ""palavra"": ""[AAAAAAA]"",
        ""palavra.original"": ""[AAAAAAA]""
      }
    }],
    ""intent"": {
      ""name"": ""projects/rpg-chatbot-qaol/agent/intents/aed1554a-d52c-40dd-b43a-d3978b6b124e"",
      ""displayName"": ""Minuscula Intent""
    },
    ""intentDetectionConfidence"": 1.0,
    ""languageCode"": ""pt-br""
  },
  ""originalDetectIntentRequest"": {
    ""payload"": {
    }
  },
  ""session"": ""projects/rpg-chatbot-qaol/agent/sessions/webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2""
}",2021-04-17T12:24:01.675563Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
1yh5olg33eaex1,V2,52f781f9-bf50-4b8a-8665-9923bbd683c4-d74139ee,dialogflow_request,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:24:01.796941033Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Request : {""session"":""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2"",""query_input"":""{\n  \""text\"": {\n    \""textInputs\"": [{\n      \""text\"": \""min [AAAAAAA]\""\n    }]\n  }\n}"",""timezone"":""America/Buenos_Aires""}",2021-04-17T12:24:01.644Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
opmb94g37q8x3g,V2,addadaa0-abe9-43b6-abdc-7b2626421d05-d74139ee,dialogflow_response,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:23:46.913725211Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Response : id: ""addadaa0-abe9-43b6-abdc-7b2626421d05-d74139ee""
lang: ""pt-br""
session_id: ""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2""
timestamp: ""2021-04-17T12:23:46.828517Z""
result {
  source: ""agent""
  resolved_query: ""rev [uma string muito longa]""
  score: 1.0
  parameters {
    fields {
      key: ""palavra""
      value {
        string_value: ""[uma string muito longa]""
      }
    }
  }
  metadata {
    intent_id: ""7eef9ee6-342a-40e3-9d68-e4d1205b8716""
    webhook_response_time: 62
    intent_name: ""Reversa Intent""
    webhook_used: ""false""
    webhook_for_slot_filling_used: ""false""
    is_fallback_intent: ""false""
  }
  fulfillment {
    speech: ""[agnol otium gnirts amu]""
    messages {
      type {
        number_value: 0.0
      }
      speech {
        string_value: ""[agnol otium gnirts amu]""
      }
    }
  }
}
status {
  code: 200
  error_type: ""success""
}
",2021-04-17T12:23:46.901502Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
vd9uuag3hnezmc,V2,addadaa0-abe9-43b6-abdc-7b2626421d05-d74139ee,conversation_response,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:23:46.901230662Z,rpg-chatbot-qaol,global,INFO,"Dialogflow fulfillment response : {""fulfillmentText"":""[agnol otium gnirts amu]"",""outputContexts"":[]}",2021-04-17T12:23:46.894753Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
1xn670tg37y5t5f,V2,addadaa0-abe9-43b6-abdc-7b2626421d05-d74139ee,conversation_request,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:23:46.841555458Z,rpg-chatbot-qaol,global,INFO,"Dialogflow fulfillment request : {
  ""responseId"": ""addadaa0-abe9-43b6-abdc-7b2626421d05-d74139ee"",
  ""queryResult"": {
    ""queryText"": ""rev [uma string muito longa]"",
    ""parameters"": {
      ""palavra"": ""[uma string muito longa]""
    },
    ""allRequiredParamsPresent"": true,
    ""fulfillmentMessages"": [{
      ""text"": {
        ""text"": [""""]
      }
    }],
    ""outputContexts"": [{
      ""name"": ""projects/rpg-chatbot-qaol/agent/sessions/webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2/contexts/__system_counters__"",
      ""parameters"": {
        ""no-input"": 0.0,
        ""no-match"": 0.0,
        ""palavra"": ""[uma string muito longa]"",
        ""palavra.original"": ""[uma string muito longa]""
      }
    }],
    ""intent"": {
      ""name"": ""projects/rpg-chatbot-qaol/agent/intents/7eef9ee6-342a-40e3-9d68-e4d1205b8716"",
      ""displayName"": ""Reversa Intent""
    },
    ""intentDetectionConfidence"": 1.0,
    ""languageCode"": ""pt-br""
  },
  ""originalDetectIntentRequest"": {
    ""payload"": {
    }
  },
  ""session"": ""projects/rpg-chatbot-qaol/agent/sessions/webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2""
}",2021-04-17T12:23:46.831630Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
opmb94g37q8x3f,V2,addadaa0-abe9-43b6-abdc-7b2626421d05-d74139ee,dialogflow_request,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:23:46.913725211Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Request : {""session"":""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2"",""query_input"":""{\n  \""text\"": {\n    \""textInputs\"": [{\n      \""text\"": \""rev [uma string muito longa]\""\n    }]\n  }\n}"",""timezone"":""America/Buenos_Aires""}",2021-04-17T12:23:46.794Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
1035ddug33sdca0,V2,fceea7f2-4329-4691-98d5-5bcf3dd33539-d74139ee,dialogflow_response,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:23:15.090010614Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Response : id: ""fceea7f2-4329-4691-98d5-5bcf3dd33539-d74139ee""
lang: ""pt-br""
session_id: ""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2""
timestamp: ""2021-04-17T12:23:14.974861Z""
result {
  source: ""agent""
  resolved_query: ""rev [Javascript]""
  score: 1.0
  parameters {
    fields {
      key: ""palavra""
      value {
        string_value: ""[Javascript]""
      }
    }
  }
  metadata {
    intent_id: ""7eef9ee6-342a-40e3-9d68-e4d1205b8716""
    webhook_response_time: 100
    intent_name: ""Reversa Intent""
    webhook_used: ""false""
    webhook_for_slot_filling_used: ""false""
    is_fallback_intent: ""false""
  }
  fulfillment {
    speech: ""[tpircsavaJ]""
    messages {
      type {
        number_value: 0.0
      }
      speech {
        string_value: ""[tpircsavaJ]""
      }
    }
  }
}
status {
  code: 200
  error_type: ""success""
}
",2021-04-17T12:23:15.083048Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
465osyg3eds9ru,V2,fceea7f2-4329-4691-98d5-5bcf3dd33539-d74139ee,conversation_response,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:23:15.088589209Z,rpg-chatbot-qaol,global,INFO,"Dialogflow fulfillment response : {""fulfillmentText"":""[tpircsavaJ]"",""outputContexts"":[]}",2021-04-17T12:23:15.078084Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
102jq2ug327snpt,V2,fceea7f2-4329-4691-98d5-5bcf3dd33539-d74139ee,conversation_request,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:23:14.985037781Z,rpg-chatbot-qaol,global,INFO,"Dialogflow fulfillment request : {
  ""responseId"": ""fceea7f2-4329-4691-98d5-5bcf3dd33539-d74139ee"",
  ""queryResult"": {
    ""queryText"": ""rev [Javascript]"",
    ""parameters"": {
      ""palavra"": ""[Javascript]""
    },
    ""allRequiredParamsPresent"": true,
    ""fulfillmentMessages"": [{
      ""text"": {
        ""text"": [""""]
      }
    }],
    ""outputContexts"": [{
      ""name"": ""projects/rpg-chatbot-qaol/agent/sessions/webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2/contexts/__system_counters__"",
      ""parameters"": {
        ""no-input"": 0.0,
        ""no-match"": 0.0,
        ""palavra"": ""[Javascript]"",
        ""palavra.original"": ""[Javascript]""
      }
    }],
    ""intent"": {
      ""name"": ""projects/rpg-chatbot-qaol/agent/intents/7eef9ee6-342a-40e3-9d68-e4d1205b8716"",
      ""displayName"": ""Reversa Intent""
    },
    ""intentDetectionConfidence"": 1.0,
    ""languageCode"": ""pt-br""
  },
  ""originalDetectIntentRequest"": {
    ""payload"": {
    }
  },
  ""session"": ""projects/rpg-chatbot-qaol/agent/sessions/webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2""
}",2021-04-17T12:23:14.977100Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
1035ddug33sdc9z,V2,fceea7f2-4329-4691-98d5-5bcf3dd33539-d74139ee,dialogflow_request,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:23:15.090010614Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Request : {""session"":""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2"",""query_input"":""{\n  \""text\"": {\n    \""textInputs\"": [{\n      \""text\"": \""rev [Javascript]\""\n    }]\n  }\n}"",""timezone"":""America/Buenos_Aires""}",2021-04-17T12:23:14.948Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
nve3u1g31qm0f5,V2,01c0b3bb-079e-45d2-807b-d11e15eb1725-d74139ee,dialogflow_response,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:23:05.146138504Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Response : id: ""01c0b3bb-079e-45d2-807b-d11e15eb1725-d74139ee""
lang: ""pt-br""
session_id: ""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2""
timestamp: ""2021-04-17T12:23:05.07914Z""
result {
  source: ""agent""
  resolved_query: ""rev [Rodrigo]""
  score: 1.0
  parameters {
    fields {
      key: ""palavra""
      value {
        string_value: ""[Rodrigo]""
      }
    }
  }
  metadata {
    intent_id: ""7eef9ee6-342a-40e3-9d68-e4d1205b8716""
    webhook_response_time: 53
    intent_name: ""Reversa Intent""
    webhook_used: ""false""
    webhook_for_slot_filling_used: ""false""
    is_fallback_intent: ""false""
  }
  fulfillment {
    speech: ""[ogirdoR]""
    messages {
      type {
        number_value: 0.0
      }
      speech {
        string_value: ""[ogirdoR]""
      }
    }
  }
}
status {
  code: 200
  error_type: ""success""
}
",2021-04-17T12:23:05.141156Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
jpiz15g38rnmls,V2,01c0b3bb-079e-45d2-807b-d11e15eb1725-d74139ee,conversation_response,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:23:05.143583772Z,rpg-chatbot-qaol,global,INFO,"Dialogflow fulfillment response : {""fulfillmentText"":""[ogirdoR]"",""outputContexts"":[]}",2021-04-17T12:23:05.135213Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
